datetime,count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
2012-09-16 17:00:00,1.9943450405522716,3,0,0,1,27.06,31.06,41,0.0,2012,9,16,6,17
2012-09-16 18:00:00,1.971013006967968,3,0,0,1,25.42,31.06,50,11.0014,2012,9,16,6,18
2012-09-16 19:00:00,1.9461122540537437,3,0,0,1,25.42,31.06,50,8.9981,2012,9,16,6,19
2012-09-16 20:00:00,1.914541129043442,3,0,0,1,24.6,31.06,53,7.0015,2012,9,16,6,20
2012-09-16 21:00:00,1.8337800047354695,3,0,0,1,24.6,31.06,56,7.0015,2012,9,16,6,21
2012-09-16 22:00:00,1.7667886546960463,3,0,0,1,22.96,26.515,68,6.0032,2012,9,16,6,22
2012-09-16 23:00:00,1.7144962229206409,3,0,0,1,22.14,25.76,68,7.0015,2012,9,16,6,23
2012-09-17 00:00:00,1.5745651437258248,3,0,1,1,22.14,25.76,68,11.0014,2012,9,17,0,0
2012-09-17 01:00:00,1.4087998161504007,3,0,1,1,21.32,25.0,72,6.0032,2012,9,17,0,1
2012-09-17 02:00:00,1.2917246727283112,3,0,1,1,21.32,25.0,72,0.0,2012,9,17,0,2
2012-09-17 03:00:00,1.1247482629090362,3,0,1,1,20.5,24.24,77,6.0032,2012,9,17,0,3
2012-09-17 04:00:00,1.2484412575662103,3,0,1,1,20.5,24.24,77,0.0,2012,9,17,0,4
2012-09-17 05:00:00,1.5745651437258248,3,0,1,1,19.68,23.485,82,6.0032,2012,9,17,0,5
2012-09-17 06:00:00,1.8092629643515203,3,0,1,1,19.68,23.485,82,0.0,2012,9,17,0,6
2012-09-17 07:00:00,1.9741517421386063,3,0,1,1,21.32,25.0,77,0.0,2012,9,17,0,7
2012-09-17 08:00:00,2.0186238121535522,3,0,1,1,22.14,25.76,77,6.0032,2012,9,17,0,8
2012-09-17 09:00:00,1.9026719155555414,3,0,1,1,23.78,27.275,68,8.9981,2012,9,17,0,9
2012-09-17 10:00:00,1.8426436266120914,3,0,1,2,25.42,30.305,65,12.998,2012,9,17,0,10
2012-09-17 11:00:00,1.8769258727448193,3,0,1,2,25.42,30.305,69,15.0013,2012,9,17,0,11
2012-09-17 12:00:00,1.9006676027900098,3,0,1,2,25.42,30.305,69,12.998,2012,9,17,0,12
2012-09-17 13:00:00,1.9228815367921321,3,0,1,1,26.24,30.305,65,16.9979,2012,9,17,0,13
2012-09-17 14:00:00,1.9181193208376597,3,0,1,2,26.24,30.305,65,16.9979,2012,9,17,0,14
2012-09-17 15:00:00,1.9207388662156095,3,0,1,2,26.24,30.305,65,16.9979,2012,9,17,0,15
2012-09-17 16:00:00,1.962640442240814,3,0,1,2,26.24,30.305,69,16.9979,2012,9,17,0,16
2012-09-17 17:00:00,2.0460097449109003,3,0,1,2,26.24,30.305,65,15.0013,2012,9,17,0,17
2012-09-17 18:00:00,2.035079830026609,3,0,1,2,25.42,29.545,73,11.0014,2012,9,17,0,18
2012-09-17 19:00:00,1.9724497132493741,3,0,1,2,25.42,29.545,73,7.0015,2012,9,17,0,19
2012-09-17 20:00:00,1.9216002545355522,3,0,1,2,25.42,29.545,73,8.9981,2012,9,17,0,20
2012-09-17 21:00:00,1.8649047698246697,3,0,1,3,25.42,28.79,83,15.0013,2012,9,17,0,21
2012-09-17 22:00:00,1.7694345201285457,3,0,1,3,25.42,28.79,83,16.9979,2012,9,17,0,22
2012-09-17 23:00:00,1.6606403793348095,3,0,1,3,24.6,25.76,94,16.9979,2012,9,17,0,23
2012-09-18 00:00:00,1.2917246727283112,3,0,1,3,24.6,25.76,94,16.9979,2012,9,18,1,0
2012-09-18 01:00:00,1.026672031199051,3,0,1,3,24.6,25.76,94,12.998,2012,9,18,1,1
2012-09-18 02:00:00,0.9591348389208239,3,0,1,3,24.6,25.76,94,12.998,2012,9,18,1,2
2012-09-18 03:00:00,1.0804178182729878,3,0,1,2,25.42,27.275,94,19.0012,2012,9,18,1,3
2012-09-18 04:00:00,1.1247482629090362,3,0,1,2,25.42,27.275,94,23.9994,2012,9,18,1,4
2012-09-18 05:00:00,1.5875644833216505,3,0,1,2,26.24,28.79,89,22.0028,2012,9,18,1,5
2012-09-18 06:00:00,1.8122095959040794,3,0,1,2,26.24,28.79,89,22.0028,2012,9,18,1,6
2012-09-18 07:00:00,1.9282894962939565,3,0,1,2,26.24,28.79,89,30.0026,2012,9,18,1,7
2012-09-18 08:00:00,2.0164678395268,3,0,1,2,27.06,30.305,83,36.9974,2012,9,18,1,8
2012-09-18 09:00:00,1.8996537373231852,3,0,1,2,27.06,30.305,83,39.0007,2012,9,18,1,9
2012-09-18 10:00:00,1.8052356503890232,3,0,1,3,27.88,31.82,79,43.0006,2012,9,18,1,10
2012-09-18 11:00:00,1.795731656444039,3,0,1,2,27.88,31.82,79,43.0006,2012,9,18,1,11
2012-09-18 12:00:00,1.7026798402849839,3,0,1,3,27.88,31.82,83,30.0026,2012,9,18,1,12
2012-09-18 13:00:00,1.748318097194945,3,0,1,2,28.7,33.335,74,39.0007,2012,9,18,1,13
2012-09-18 14:00:00,1.7867156538126496,3,0,1,3,24.6,25.76,94,31.0009,2012,9,18,1,14
2012-09-18 15:00:00,1.5284269505599697,3,0,1,3,24.6,27.275,88,16.9979,2012,9,18,1,15
2012-09-18 16:00:00,1.7843700777314968,3,0,1,3,24.6,27.275,88,19.9995,2012,9,18,1,16
2012-09-18 17:00:00,1.9207388662156095,3,0,1,3,24.6,27.275,88,12.998,2012,9,18,1,17
2012-09-18 18:00:00,1.8933991317302272,3,0,1,2,24.6,27.275,88,11.0014,2012,9,18,1,18
2012-09-18 19:00:00,1.914541129043442,3,0,1,2,24.6,27.275,88,19.9995,2012,9,18,1,19
2012-09-18 20:00:00,1.898117976801967,3,0,1,2,24.6,27.275,88,12.998,2012,9,18,1,20
2012-09-18 21:00:00,1.8464903775306214,3,0,1,2,24.6,27.275,88,12.998,2012,9,18,1,21
2012-09-18 22:00:00,1.795731656444039,3,0,1,3,23.78,27.275,83,31.0009,2012,9,18,1,22
2012-09-18 23:00:00,1.6807250824647135,3,0,1,2,22.96,26.515,83,15.0013,2012,9,18,1,23
2012-09-19 00:00:00,1.4576463830228739,3,0,1,2,22.96,26.515,68,19.0012,2012,9,19,2,0
2012-09-19 01:00:00,1.2711498482847257,3,0,1,2,22.14,25.76,68,16.9979,2012,9,19,2,1
2012-09-19 02:00:00,0.8697416861919438,3,0,1,2,22.14,25.76,64,22.0028,2012,9,19,2,2
2012-09-19 03:00:00,1.026672031199051,3,0,1,2,21.32,25.0,63,16.9979,2012,9,19,2,3
2012-09-19 04:00:00,1.223156202527103,3,0,1,2,21.32,25.0,68,23.9994,2012,9,19,2,4
2012-09-19 05:00:00,1.6180113091810355,3,0,1,2,21.32,25.0,68,19.0012,2012,9,19,2,5
2012-09-19 06:00:00,1.8169871572575529,3,0,1,1,21.32,25.0,63,16.9979,2012,9,19,2,6
2012-09-19 07:00:00,1.9882330476146732,3,0,1,1,21.32,25.0,63,15.0013,2012,9,19,2,7
2012-09-19 08:00:00,2.0388940664353266,3,0,1,1,21.32,25.0,59,15.0013,2012,9,19,2,8
2012-09-19 09:00:00,1.9307098989760174,3,0,1,1,22.14,25.76,60,16.9979,2012,9,19,2,9
2012-09-19 10:00:00,1.8346098354356497,3,0,1,1,22.96,26.515,52,12.998,2012,9,19,2,10
2012-09-19 11:00:00,1.873866006687491,3,0,1,1,24.6,31.06,43,16.9979,2012,9,19,2,11
2012-09-19 12:00:00,1.9094525728270801,3,0,1,1,24.6,31.06,43,16.9979,2012,9,19,2,12
2012-09-19 13:00:00,1.8976020071415636,3,0,1,1,24.6,31.06,40,16.9979,2012,9,19,2,13
2012-09-19 14:00:00,1.8960417361485307,3,0,1,1,25.42,31.06,38,16.9979,2012,9,19,2,14
2012-09-19 15:00:00,1.9085054025106725,3,0,1,1,25.42,31.06,35,0.0,2012,9,19,2,15
2012-09-19 16:00:00,1.9665988343400544,3,0,1,1,25.42,31.06,35,0.0,2012,9,19,2,16
2012-09-19 17:00:00,2.052564182626385,3,0,1,1,24.6,31.06,38,15.0013,2012,9,19,2,17
2012-09-19 18:00:00,2.0534294646538025,3,0,1,1,23.78,27.275,40,19.0012,2012,9,19,2,18
2012-09-19 19:00:00,2.003738566985318,3,0,1,1,22.96,26.515,43,15.0013,2012,9,19,2,19
2012-09-19 20:00:00,1.9482156550040577,3,0,1,1,21.32,25.0,48,11.0014,2012,9,19,2,20
2012-09-19 21:00:00,1.9254061069071156,3,0,1,1,20.5,24.24,59,11.0014,2012,9,19,2,21
2012-09-19 22:00:00,1.8622302516766631,3,0,1,1,20.5,24.24,63,6.0032,2012,9,19,2,22
2012-09-19 23:00:00,1.7613486395430595,3,0,1,1,19.68,23.485,67,6.0032,2012,9,19,2,23
2012-10-01 00:00:00,1.5745651437258248,4,0,1,1,18.86,22.725,72,7.0015,2012,10,1,0,0
2012-10-01 01:00:00,1.372306733580753,4,0,1,1,18.04,21.97,77,6.0032,2012,10,1,0,1
2012-10-01 02:00:00,1.2711498482847257,4,0,1,1,18.86,22.725,72,0.0,2012,10,1,0,2
2012-10-01 03:00:00,1.1247482629090362,4,0,1,1,18.04,21.97,77,0.0,2012,10,1,0,3
2012-10-01 04:00:00,1.223156202527103,4,0,1,1,17.22,21.21,82,7.0015,2012,10,1,0,4
2012-10-01 05:00:00,1.5284269505599697,4,0,1,1,18.04,21.97,77,0.0,2012,10,1,0,5
2012-10-01 06:00:00,1.8000344713048928,4,0,1,1,18.04,21.97,77,7.0015,2012,10,1,0,6
2012-10-01 07:00:00,1.9715897178889294,4,0,1,1,18.04,21.97,77,11.0014,2012,10,1,0,7
2012-10-01 08:00:00,2.036753708317309,4,0,1,2,18.86,22.725,77,7.0015,2012,10,1,0,8
2012-10-01 09:00:00,1.9216002545355522,4,0,1,2,21.32,25.0,63,0.0,2012,10,1,0,9
2012-10-01 10:00:00,1.8234126545313947,4,0,1,1,22.14,25.76,56,0.0,2012,10,1,0,10
2012-10-01 11:00:00,1.8885037407137346,4,0,1,1,23.78,27.275,46,0.0,2012,10,1,0,11
2012-10-01 12:00:00,1.9140867590359603,4,0,1,2,24.6,31.06,43,11.0014,2012,10,1,0,12
2012-10-01 13:00:00,1.9056215095903026,4,0,1,2,24.6,31.06,43,11.0014,2012,10,1,0,13
2012-10-01 14:00:00,1.8719957290222062,4,0,1,2,24.6,31.06,43,7.0015,2012,10,1,0,14
2012-10-01 15:00:00,1.916789170111494,4,0,1,2,25.42,31.06,43,8.9981,2012,10,1,0,15
2012-10-01 16:00:00,1.9644832377931056,4,0,1,2,25.42,31.06,46,16.9979,2012,10,1,0,16
2012-10-01 17:00:00,2.048136347402513,4,0,1,3,22.96,26.515,60,16.9979,2012,10,1,0,17
2012-10-01 18:00:00,2.0041783736409347,4,0,1,3,22.96,26.515,64,7.0015,2012,10,1,0,18
2012-10-01 19:00:00,1.9807314840803059,4,0,1,2,22.14,25.76,68,7.0015,2012,10,1,0,19
2012-10-01 20:00:00,1.8828416375415338,4,0,1,3,22.14,25.76,68,0.0,2012,10,1,0,20
2012-10-01 21:00:00,1.8545889886375557,4,0,1,2,22.14,25.76,73,8.9981,2012,10,1,0,21
2012-10-01 22:00:00,1.8464903775306214,4,0,1,3,22.14,25.76,77,6.0032,2012,10,1,0,22
2012-10-01 23:00:00,1.7340313214932865,4,0,1,3,22.14,25.76,77,0.0,2012,10,1,0,23
2012-10-02 00:00:00,1.496434016604423,4,0,1,2,22.96,26.515,73,0.0,2012,10,2,1,0
2012-10-02 01:00:00,1.2484412575662103,4,0,1,2,22.14,25.76,77,7.0015,2012,10,2,1,1
2012-10-02 02:00:00,0.7412763113750153,4,0,1,2,22.14,25.76,77,7.0015,2012,10,2,1,2
2012-10-02 03:00:00,1.026672031199051,4,0,1,2,22.14,25.76,88,12.998,2012,10,2,1,3
2012-10-02 04:00:00,1.223156202527103,4,0,1,2,22.96,26.515,83,6.0032,2012,10,2,1,4
2012-10-02 05:00:00,1.5653166550596793,4,0,1,2,22.96,26.515,83,8.9981,2012,10,2,1,5
2012-10-02 06:00:00,1.8234126545313947,4,0,1,3,23.78,27.275,83,7.0015,2012,10,2,1,6
2012-10-02 07:00:00,1.881679452127038,4,0,1,3,23.78,27.275,83,7.0015,2012,10,2,1,7
2012-10-02 08:00:00,1.775845981748474,4,0,1,3,24.6,27.275,88,0.0,2012,10,2,1,8
2012-10-02 09:00:00,1.6985302777514544,4,0,1,3,23.78,27.275,88,8.9981,2012,10,2,1,9
2012-10-02 10:00:00,1.5745651437258248,4,0,1,3,23.78,27.275,88,8.9981,2012,10,2,1,10
2012-10-02 11:00:00,1.7236894193081456,4,0,1,3,23.78,27.275,94,8.9981,2012,10,2,1,11
2012-10-02 12:00:00,1.7323562465403226,4,0,1,2,24.6,27.275,88,12.998,2012,10,2,1,12
2012-10-02 13:00:00,1.798970923559588,4,0,1,2,24.6,27.275,88,8.9981,2012,10,2,1,13
2012-10-02 14:00:00,1.8082668738615209,4,0,1,3,24.6,27.275,88,8.9981,2012,10,2,1,14
2012-10-02 15:00:00,1.847999202156157,4,0,1,3,25.42,28.79,83,8.9981,2012,10,2,1,15
2012-10-02 16:00:00,1.9354161398973209,4,0,1,3,25.42,28.03,88,8.9981,2012,10,2,1,16
2012-10-02 17:00:00,2.0246791008299514,4,0,1,3,25.42,28.03,88,7.0015,2012,10,2,1,17
2012-10-02 18:00:00,2.019398080994574,4,0,1,3,25.42,27.275,94,6.0032,2012,10,2,1,18
2012-10-02 19:00:00,1.9432515053140835,4,0,1,3,25.42,27.275,94,0.0,2012,10,2,1,19
2012-10-02 20:00:00,1.9061066457543656,4,0,1,3,25.42,27.275,94,8.9981,2012,10,2,1,20
2012-10-02 21:00:00,1.8976020071415636,4,0,1,3,25.42,27.275,94,7.0015,2012,10,2,1,21
2012-10-02 22:00:00,1.8694605040153234,4,0,1,2,25.42,27.275,94,7.0015,2012,10,2,1,22
2012-10-02 23:00:00,1.7218947624700471,4,0,1,2,25.42,27.275,94,0.0,2012,10,2,1,23
2012-10-03 00:00:00,1.603478573504849,4,0,1,3,25.42,27.275,94,0.0,2012,10,3,2,0
2012-10-03 01:00:00,1.3852268599316875,4,0,1,2,25.42,27.275,94,0.0,2012,10,3,2,1
2012-10-03 02:00:00,1.1947055233182955,4,0,1,2,25.42,27.275,94,0.0,2012,10,3,2,2
2012-10-03 03:00:00,1.1247482629090362,4,0,1,2,24.6,25.76,94,0.0,2012,10,3,2,3
2012-10-03 04:00:00,1.2484412575662103,4,0,1,2,24.6,25.0,100,0.0,2012,10,3,2,4
2012-10-03 05:00:00,1.5163019408528369,4,0,1,2,25.42,27.275,94,7.0015,2012,10,3,2,5
2012-10-03 06:00:00,1.8216068302034107,4,0,1,2,24.6,25.76,94,8.9981,2012,10,3,2,6
2012-10-03 07:00:00,1.98046432676698,4,0,1,2,24.6,25.76,94,12.998,2012,10,3,2,7
2012-10-03 08:00:00,2.0408350920247402,4,0,1,2,25.42,28.03,88,7.0015,2012,10,3,2,8
2012-10-03 09:00:00,1.9307098989760174,4,0,1,2,25.42,28.79,83,12.998,2012,10,3,2,9
2012-10-03 10:00:00,1.8197772781208725,4,0,1,1,27.06,30.305,78,11.0014,2012,10,3,2,10
2012-10-03 11:00:00,1.8629038905519502,4,0,1,1,27.06,30.305,78,11.0014,2012,10,3,2,11
2012-10-03 12:00:00,1.9291014406875389,4,0,1,2,28.7,32.575,70,7.0015,2012,10,3,2,12
2012-10-03 13:00:00,1.8923269571335788,4,0,1,2,28.7,33.335,74,7.0015,2012,10,3,2,13
2012-10-03 14:00:00,1.8763195102948889,4,0,1,2,29.52,34.09,70,11.0014,2012,10,3,2,14
2012-10-03 15:00:00,1.912253049635755,4,0,1,2,29.52,34.09,62,11.0014,2012,10,3,2,15
2012-10-03 16:00:00,1.970142808832862,4,0,1,2,29.52,33.335,58,0.0,2012,10,3,2,16
2012-10-03 17:00:00,2.0569655113281993,4,0,1,1,28.7,32.575,65,0.0,2012,10,3,2,17
2012-10-03 18:00:00,2.040995375522574,4,0,1,1,28.7,32.575,65,0.0,2012,10,3,2,18
2012-10-03 19:00:00,1.9997053615189657,4,0,1,1,28.7,32.575,65,0.0,2012,10,3,2,19
2012-10-03 20:00:00,1.9755521762697152,4,0,1,1,28.7,32.575,65,0.0,2012,10,3,2,20
2012-10-03 21:00:00,1.847999202156157,4,0,1,2,27.06,31.06,74,0.0,2012,10,3,2,21
2012-10-03 22:00:00,1.8700988387609099,4,0,1,1,27.06,31.06,74,0.0,2012,10,3,2,22
2012-10-03 23:00:00,1.85601087126303,4,0,1,2,27.06,30.305,78,0.0,2012,10,3,2,23
2012-10-04 00:00:00,1.6759380249901916,4,0,1,3,26.24,28.79,89,0.0,2012,10,4,3,0
2012-10-04 01:00:00,1.448822238365871,4,0,1,2,25.42,27.275,94,0.0,2012,10,4,3,1
2012-10-04 02:00:00,1.2917246727283112,4,0,1,1,26.24,28.79,89,0.0,2012,10,4,3,2
2012-10-04 03:00:00,1.2484412575662103,4,0,1,2,25.42,28.03,88,0.0,2012,10,4,3,3
2012-10-04 04:00:00,1.223156202527103,4,0,1,2,26.24,28.79,89,0.0,2012,10,4,3,4
2012-10-04 05:00:00,1.5451936315479267,4,0,1,3,26.24,28.79,89,7.0015,2012,10,4,3,5
2012-10-04 06:00:00,1.7745861482661287,4,0,1,3,25.42,27.275,94,6.0032,2012,10,4,3,6
2012-10-04 07:00:00,1.9417962470942867,4,0,1,2,26.24,28.79,89,6.0032,2012,10,4,3,7
2012-10-04 08:00:00,2.0288450992961247,4,0,1,1,26.24,28.79,89,0.0,2012,10,4,3,8
2012-10-04 09:00:00,1.9295054724772276,4,0,1,2,26.24,28.79,89,12.998,2012,10,4,3,9
2012-10-04 10:00:00,1.8216068302034107,4,0,1,2,27.06,30.305,83,8.9981,2012,10,4,3,10
2012-10-04 11:00:00,1.8516996259697707,4,0,1,2,28.7,32.575,70,7.0015,2012,10,4,3,11
2012-10-04 12:00:00,1.8970839874548464,4,0,1,2,29.52,33.335,54,12.998,2012,10,4,3,12
2012-10-04 13:00:00,1.9001616577562157,4,0,1,2,29.52,33.335,58,22.0028,2012,10,4,3,13
2012-10-04 14:00:00,1.8857031067251113,4,0,1,1,28.7,32.575,61,16.9979,2012,10,4,3,14
2012-10-04 15:00:00,1.9149938977261756,4,0,1,1,29.52,33.335,54,19.0012,2012,10,4,3,15
2012-10-04 16:00:00,1.9755521762697152,4,0,1,1,28.7,32.575,54,19.0012,2012,10,4,3,16
2012-10-04 17:00:00,2.0547151639024506,4,0,1,1,28.7,32.575,51,15.0013,2012,10,4,3,17
2012-10-04 18:00:00,2.0527088541217777,4,0,1,1,27.06,31.06,57,7.0015,2012,10,4,3,18
2012-10-04 19:00:00,1.9854421800760271,4,0,1,1,27.06,31.06,57,7.0015,2012,10,4,3,19
2012-10-04 20:00:00,1.9588700741253928,4,0,1,1,26.24,30.305,65,7.0015,2012,10,4,3,20
2012-10-04 21:00:00,1.913173172035371,4,0,1,1,25.42,30.305,69,0.0,2012,10,4,3,21
2012-10-04 22:00:00,1.8642411184013048,4,0,1,1,26.24,31.06,47,8.9981,2012,10,4,3,22
2012-10-04 23:00:00,1.8000344713048928,4,0,1,1,24.6,31.06,56,6.0032,2012,10,4,3,23
2012-10-05 00:00:00,1.7289490519659823,4,0,1,1,22.96,26.515,73,0.0,2012,10,5,4,0
2012-10-05 01:00:00,1.579009137828587,4,0,1,1,22.14,25.76,68,7.0015,2012,10,5,4,1
2012-10-05 02:00:00,1.2484412575662103,4,0,1,1,22.14,25.76,73,6.0032,2012,10,5,4,2
2012-10-05 03:00:00,1.3437034446606386,4,0,1,1,22.14,25.76,73,0.0,2012,10,5,4,3
2012-10-05 04:00:00,1.2484412575662103,4,0,1,1,22.14,25.76,77,0.0,2012,10,5,4,4
2012-10-05 05:00:00,1.5555453730992024,4,0,1,1,21.32,25.0,77,0.0,2012,10,5,4,5
2012-10-05 06:00:00,1.7795609835022244,4,0,1,1,21.32,25.0,83,0.0,2012,10,5,4,6
2012-10-05 07:00:00,1.9546513926697417,4,0,1,1,21.32,25.0,83,7.0015,2012,10,5,4,7
2012-10-05 08:00:00,2.036919769035797,4,0,1,1,23.78,27.275,64,0.0,2012,10,5,4,8
2012-10-05 09:00:00,1.9392082175256102,4,0,1,1,24.6,30.305,60,6.0032,2012,10,5,4,9
2012-10-05 10:00:00,1.881679452127038,4,0,1,1,27.06,31.06,54,0.0,2012,10,5,4,10
2012-10-05 11:00:00,1.9051345487873121,4,0,1,1,28.7,32.575,48,12.998,2012,10,5,4,11
2012-10-05 12:00:00,1.9671966564317944,4,0,1,1,29.52,32.575,42,11.0014,2012,10,5,4,12
2012-10-05 13:00:00,1.9533239089429797,4,0,1,1,28.7,32.575,48,0.0,2012,10,5,4,13
2012-10-05 14:00:00,1.945047123513961,4,0,1,1,30.34,32.575,37,15.0013,2012,10,5,4,14
2012-10-05 15:00:00,1.96779157969034,4,0,1,1,29.52,32.575,39,16.9979,2012,10,5,4,15
2012-10-05 16:00:00,2.008700491083826,4,0,1,1,29.52,32.575,37,0.0,2012,10,5,4,16
2012-10-05 17:00:00,2.0545730247502716,4,0,1,1,28.7,31.82,42,11.0014,2012,10,5,4,17
2012-10-05 18:00:00,2.0328669068456406,4,0,1,1,26.24,31.06,57,8.9981,2012,10,5,4,18
2012-10-05 19:00:00,1.9763847732858002,4,0,1,1,25.42,29.545,73,11.0014,2012,10,5,4,19
2012-10-05 20:00:00,1.9346438389440457,4,0,1,1,24.6,28.79,78,8.9981,2012,10,5,4,20
2012-10-05 21:00:00,1.8857031067251113,4,0,1,1,24.6,29.545,69,15.0013,2012,10,5,4,21
2012-10-05 22:00:00,1.8839936846137324,4,0,1,1,24.6,29.545,73,19.0012,2012,10,5,4,22
2012-10-05 23:00:00,1.8160445966634724,4,0,1,1,23.78,27.275,78,15.0013,2012,10,5,4,23
2012-10-06 00:00:00,1.8337800047354695,4,0,0,1,22.96,26.515,83,11.0014,2012,10,6,5,0
2012-10-06 01:00:00,1.7843700777314968,4,0,0,1,22.96,26.515,83,16.9979,2012,10,6,5,1
2012-10-06 02:00:00,1.6734888160092363,4,0,0,1,22.96,26.515,78,12.998,2012,10,6,5,2
2012-10-06 03:00:00,1.6180113091810355,4,0,0,1,22.14,25.76,77,15.0013,2012,10,6,5,3
2012-10-06 04:00:00,1.2484412575662103,4,0,0,1,22.14,25.76,83,16.9979,2012,10,6,5,4
2012-10-06 05:00:00,1.223156202527103,4,0,0,1,22.14,25.76,83,12.998,2012,10,6,5,5
2012-10-06 06:00:00,1.4892992254175486,4,0,0,1,22.14,25.76,88,16.9979,2012,10,6,5,6
2012-10-06 07:00:00,1.6942663054703442,4,0,0,1,22.14,25.76,83,19.9995,2012,10,6,5,7
2012-10-06 08:00:00,1.8457296531480492,4,0,0,1,22.96,26.515,83,12.998,2012,10,6,5,8
2012-10-06 09:00:00,1.9432515053140835,4,0,0,1,24.6,29.545,73,12.998,2012,10,6,5,9
2012-10-06 10:00:00,1.9867187683398329,4,0,0,1,25.42,30.305,69,19.0012,2012,10,6,5,10
2012-10-06 11:00:00,2.011415706438327,4,0,0,1,26.24,30.305,65,16.9979,2012,10,6,5,11
2012-10-06 12:00:00,2.0297313402277135,4,0,0,1,28.7,32.575,54,7.0015,2012,10,6,5,12
2012-10-06 13:00:00,2.0237533974669626,4,0,0,2,26.24,31.06,57,35.0008,2012,10,6,5,13
2012-10-06 14:00:00,1.9957667194465685,4,0,0,2,24.6,31.06,56,27.9993,2012,10,6,5,14
2012-10-06 15:00:00,2.005704992338858,4,0,0,1,24.6,31.06,46,27.9993,2012,10,6,5,15
2012-10-06 16:00:00,2.013867796218486,4,0,0,1,24.6,31.06,43,35.0008,2012,10,6,5,16
2012-10-06 17:00:00,2.003518051589582,4,0,0,1,22.14,25.76,49,26.0027,2012,10,6,5,17
2012-10-06 18:00:00,1.9749939323524341,4,0,0,1,21.32,25.0,48,27.9993,2012,10,6,5,18
2012-10-06 19:00:00,1.9220287795310242,4,0,0,1,19.68,23.485,55,15.0013,2012,10,6,5,19
2012-10-06 20:00:00,1.873866006687491,4,0,0,1,19.68,23.485,55,16.9979,2012,10,6,5,20
2012-10-06 21:00:00,1.8524277618844993,4,0,0,1,18.86,22.725,59,8.9981,2012,10,6,5,21
2012-10-06 22:00:00,1.828693382742085,4,0,0,1,18.04,21.97,62,8.9981,2012,10,6,5,22
2012-10-06 23:00:00,1.8234126545313947,4,0,0,1,18.04,21.97,62,8.9981,2012,10,6,5,23
2012-10-07 00:00:00,1.7667886546960463,4,0,0,1,18.04,21.97,62,11.0014,2012,10,7,6,0
2012-10-07 01:00:00,1.7405504459900154,4,0,0,1,18.04,21.97,54,15.0013,2012,10,7,6,1
2012-10-07 02:00:00,1.6710010327416251,4,0,0,1,17.22,21.21,62,8.9981,2012,10,7,6,2
2012-10-07 03:00:00,1.4196068415100236,4,0,0,2,18.04,21.97,62,8.9981,2012,10,7,6,3
2012-10-07 04:00:00,1.2484412575662103,4,0,0,2,18.04,21.97,54,16.9979,2012,10,7,6,4
2012-10-07 05:00:00,1.223156202527103,4,0,0,2,18.04,21.97,54,8.9981,2012,10,7,6,5
2012-10-07 06:00:00,1.4298455472897516,4,0,0,2,18.04,21.97,54,12.998,2012,10,7,6,6
2012-10-07 07:00:00,1.5224670302876946,4,0,0,3,17.22,21.21,58,11.0014,2012,10,7,6,7
2012-10-07 08:00:00,1.637662762520353,4,0,0,3,17.22,21.21,67,8.9981,2012,10,7,6,8
2012-10-07 09:00:00,1.6985302777514544,4,0,0,3,16.4,20.455,71,8.9981,2012,10,7,6,9
2012-10-07 10:00:00,1.828693382742085,4,0,0,2,17.22,21.21,67,12.998,2012,10,7,6,10
2012-10-07 11:00:00,1.919871631657153,4,0,0,2,17.22,21.21,71,7.0015,2012,10,7,6,11
2012-10-07 12:00:00,1.9421616481775266,4,0,0,2,17.22,21.21,71,0.0,2012,10,7,6,12
2012-10-07 13:00:00,1.9127139332707952,4,0,0,2,18.04,21.97,72,6.0032,2012,10,7,6,13
2012-10-07 14:00:00,1.9099235639500813,4,0,0,2,18.04,21.97,67,0.0,2012,10,7,6,14
2012-10-07 15:00:00,1.9061066457543656,4,0,0,3,17.22,21.21,77,8.9981,2012,10,7,6,15
2012-10-07 16:00:00,1.9185596528196553,4,0,0,3,16.4,20.455,82,11.0014,2012,10,7,6,16
2012-10-07 17:00:00,1.8021379316915813,4,0,0,3,16.4,20.455,82,15.0013,2012,10,7,6,17
2012-10-07 18:00:00,1.7356879059276584,4,0,0,3,16.4,20.455,82,12.998,2012,10,7,6,18
2012-10-07 19:00:00,1.748318097194945,4,0,0,2,16.4,20.455,82,7.0015,2012,10,7,6,19
2012-10-07 20:00:00,1.7513148227387971,4,0,0,1,16.4,20.455,82,8.9981,2012,10,7,6,20
2012-10-07 21:00:00,1.7467966996992919,4,0,0,1,15.58,19.695,87,7.0015,2012,10,7,6,21
2012-10-07 22:00:00,1.6830650011356274,4,0,0,1,15.58,19.695,87,8.9981,2012,10,7,6,22
2012-10-07 23:00:00,1.6853704905634923,4,0,0,1,14.76,17.425,93,8.9981,2012,10,7,6,23
2012-10-08 00:00:00,1.5996388013001026,4,1,0,1,15.58,19.695,76,19.0012,2012,10,8,0,0
2012-10-08 01:00:00,1.5341940066777084,4,1,0,1,13.94,16.665,87,11.0014,2012,10,8,0,1
2012-10-08 02:00:00,1.327761429538331,4,1,0,1,13.94,16.665,81,12.998,2012,10,8,0,2
2012-10-08 03:00:00,1.223156202527103,4,1,0,1,13.94,17.425,81,7.0015,2012,10,8,0,3
